	dealII-1	dealII-2	dealII-4	dealII-8	sphinx3-1	sphinx3-2	sphinx3-4	sphinx3-8	milc-1	milc-2	milc-4	milc-8	astar-1	astar-2	astar-4	astar-8	leslie3d-1	leslie3d-2	leslie3d-4	leslie3d-8	omnetpp-1	omnetpp-2	omnetpp-4	omnetpp-8	zeusmp-1	zeusmp-2	zeusmp-4	zeusmp-8	gobmk-1	gobmk-2	gobmk-4	gobmk-8	povray-1	povray-2	povray-4	povray-8	calculix-1	calculix-2	calculix-4	calculix-8	bwaves-1	bwaves-2	bwaves-4	bwaves-8	gromacs-1	gromacs-2	gromacs-4	gromacs-8	perlbench-1	perlbench-2	perlbench-4	perlbench-8	bzip2-1	bzip2-2	bzip2-4	bzip2-8	hmmer-1	hmmer-2	hmmer-4	hmmer-8	namd-1	namd-2	namd-4	namd-8	h264ref-1	h264ref-2	h264ref-4	h264ref-8	cactusADM-1	cactusADM-2	cactusADM-4	cactusADM-8	GemsFDTD-1	GemsFDTD-2	GemsFDTD-4	GemsFDTD-8	mcf-1	mcf-2	mcf-4	mcf-8	gamess-1	gamess-2	gamess-4	gamess-8	xalancbmk-1	xalancbmk-2	xalancbmk-4	xalancbmk-8	sjeng-1	sjeng-2	sjeng-4	sjeng-8	soplex-1	soplex-2	soplex-4	soplex-8	gcc-1	gcc-2	gcc-4	gcc-8	tonto-1	tonto-2	tonto-4	tonto-8	lbm-1	lbm-2	lbm-4	lbm-8	libquantum-1	libquantum-2	libquantum-4	libquantum-8
bwaves-8	1.1559139784946237	1.1528150134048258	0	0	1.3386837881219904	1.3706349206349207	0	0	1.4125269978401729	1.3943089430894309	0	0	1.5526315789473684	1.5195530726256983	0	0	1.4242424242424243	1.4752186588921283	0	0	2.06872852233677	1.728512960436562	0	0	1.2765957446808511	1.2930232558139534	0	0	1.2146341463414632	1.1636363636363636	0	0	1.0842391304347827	1.0490463215258856	0	0	1.0852017937219731	1.0762331838565022	0	0	1.1510791366906474	1.2154761904761904	0	0	1.1116751269035532	1.1118170266836087	0	0	1.327319587628866	1.3041237113402062	0	0	1.439153439153439	1.4226666666666665	0	0	1.049342105263158	1.0513245033112582	0	0	1.0480349344978166	1.049234135667396	0	0	1.1615384615384616	1.155128205128205	0	0	1.2771084337349397	1.2694610778443114	0	0	1.3937007874015748	1.4501246882793017	0	0	2.0547445255474455	1.9661590524534687	0	0	1.0972222222222223	1.0350500715307582	0	0	1.8177966101694916	1.8102766798418972	0	0	1.1576433121019107	1.131433095803642	0	0	1.9629629629629628	1.77602523659306	0	0	1.8731884057971016	1.938061938061938	0	0	1.0998389694041868	1.0984042553191489	0	0	1.4877450980392157	1.5978260869565217	0	0	1.6389684813753582	1.5698663426488457	0	0
gromacs-1	1.0026881720430108	1.0	1.0013342228152102	1.00132802124834	1.0016051364365972	1.0	1.0064540622627183	1.0009289363678588	1.0086393088552916	1.0294715447154472	1.0018859028760019	1.0047817047817047	1.0058479532163742	1.020949720670391	1.0101137800252844	1.0029002320185614	1.003030303030303	1.010204081632653	1.0020477815699658	1.0014112334180074	1.0721649484536082	1.0313778990450204	1.0034052213393871	1.0	1.0141843971631206	1.005813953488372	1.0182857142857142	1.0005530973451326	1.0	1.0	1.0	1.0018853695324283	1.0027173913043477	1.0013623978201633	1.0027322404371584	1.0	1.0	1.0	1.0	1.0	1.0	1.0047619047619047	1.0	1.0063221550302364	1.0	1.0	1.0019035532994924	1.0	1.0	1.0051546391752577	1.021356783919598	1.005945303210464	1.0	1.0013333333333334	1.00531208499336	1.000322684737012	1.0	1.0016556291390728	1.0	1.0	1.0	1.0	1.0	1.0019162332329592	1.0025641025641026	1.0	1.0025641025641026	1.0027821939586645	1.0	1.0037425149700598	1.0474672334396034	1.0008849557522124	1.0	1.0037406483790523	1.0047647409172127	1.0011958861516383	1.0072992700729928	1.0626057529610828	1.0147157190635452	1.018676187860478	1.0083333333333333	1.0	1.0089224433768016	1.0	1.0084745762711864	1.0138339920948616	1.0154373927958833	1.003316138540899	1.0047770700636942	1.0039588281868568	1.0023649980291682	1.003148986419996	1.0098765432098764	1.0073606729758149	1.0195154777927322	1.006857142857143	1.0	1.0204081632653061	1.00625	1.0123277737490934	1.001610305958132	1.0	1.001974333662389	1.0	1.0024509803921569	1.0060386473429952	1.0022111663902709	1.0	1.0343839541547277	1.0	1.0070806100217864	1.4662286465177399
gromacs-2	1.0026881720430108	1.0053619302949062	1.0046697798532356	1.0086321381142098	1.0016051364365972	1.0	1.0151860288534549	1.0026319863756	1.0129589632829374	1.0101626016260163	1.0061291843470062	1.002910602910603	1.0204678362573099	1.0516759776536313	1.0195954487989887	1.0110208816705337	1.003030303030303	1.010204081632653	1.004778156996587	1.009031893875247	1.1443298969072164	1.106412005457026	1.0	1.0032338308457711	1.0094562647754137	1.0255813953488373	1.016	1.0024889380530972	1.0	1.0036363636363637	1.0	1.002262443438914	1.0	1.0	1.0020491803278688	1.0	1.001121076233184	1.0	1.0	1.0	1.0	1.0083333333333333	1.0005861664712778	1.006597031335899	1.0050761421319796	1.0	1.0031725888324874	1.0022172949002217	1.0025773195876289	1.018041237113402	1.0301507537688441	1.0115933412604043	1.0	1.0013333333333334	1.00464807436919	1.0083898031623104	1.0	1.0033112582781456	1.0	1.0012366034624898	1.0	1.0	1.0	1.003011223651793	1.005128205128205	1.0025641025641026	1.0025641025641026	1.0031796502384738	1.0030120481927711	1.0029940119760479	1.0255047821466525	1.0085545722713865	1.0	1.0	1.0107206670637283	1.0	1.0072992700729928	1.0219966159052454	1.0622073578595317	1.0269156825048065	1.0083333333333333	1.002145922746781	1.0	1.0	1.021186440677966	1.0158102766798418	1.023156089193825	1.0187914517317613	1.0015923566878981	1.0015835312747428	1.0003941663381948	1.0041330446762449	1.0246913580246912	1.013669821240799	1.03835800807537	1.0245714285714285	1.0	1.0256410256410255	1.015625	1.0123277737490934	1.003220611916264	1.0	1.0009871668311945	1.0	1.0	1.001207729468599	1.0193477059148701	1.0	1.0401146131805157	1.0	1.0038126361655773	1.4896189224704337
gromacs-4	1.010752688172043	1.002680965147453	1.0046697798532356	0	1.0032102728731942	1.0031746031746032	1.0231586940015187	0	1.0107991360691144	1.0050813008130082	1.008015087223008	0	1.0350877192982457	1.0460893854748603	1.0322376738305943	0	1.0151515151515151	1.010204081632653	1.0054607508532423	0	1.2233676975945018	1.1173260572987722	1.0079455164585698	0	1.011820330969267	1.0046511627906978	1.0245714285714285	0	1.0146341463414632	1.0084848484848483	1.0	0	1.0	1.0	1.0027322404371584	0	1.0022421524663676	1.0005605381165918	1.0	0	1.0	1.0	1.0070339976553342	0	1.00253807106599	1.0076238881829733	1.0050761421319796	0	1.0206185567010309	1.0425257731958764	1.0452261306532664	0	1.0	1.0093333333333334	1.0179282868525896	0	1.0	1.0033112582781456	1.0	0	1.002183406113537	1.0054704595185995	1.0016375545851528	0	1.005128205128205	1.0038461538461538	1.0	0	1.0075301204819278	1.0104790419161678	1.071555083244775	0	1.0078740157480315	1.0	1.0232281119714115	0	1.0218978102189782	1.0558375634517767	1.0367892976588629	0	1.0055555555555555	1.0007153075822603	1.0058339052848317	0	1.0338983050847457	1.0316205533596838	1.0291595197255574	0	1.0063694267515924	1.0039588281868568	1.0031533307055578	0	1.0617283950617284	1.0325972660357519	1.0305069537909377	0	1.0076726342710998	1.0402930402930401	1.0138888888888886	0	1.0048309178743962	1.002659574468085	1.0069101678183614	0	1.0073529411764706	1.0036231884057971	1.0265339966832505	0	1.0773638968481376	1.0	1.013616557734205	0
gromacs-8	1.0161290322580645	1.0053619302949062	0	0	1.014446227929374	1.019047619047619	0	0	1.0302375809935205	1.0152439024390243	0	0	1.064327485380117	1.0810055865921788	0	0	1.0242424242424242	1.0174927113702623	0	0	1.2474226804123711	1.1637107776261937	0	0	1.0189125295508275	1.0116279069767442	0	0	1.0146341463414632	1.0072727272727273	0	0	1.0	1.0013623978201633	0	0	1.0033632286995515	1.0028026905829597	0	0	1.0	1.0035714285714286	0	0	1.0076142131979695	1.0101651842439645	0	0	1.0695876288659794	1.077319587628866	0	0	1.0132275132275133	1.024	0	0	1.0	1.0033112582781456	0	0	1.0	1.0043763676148796	0	0	1.0025641025641026	1.0012820512820513	0	0	1.019578313253012	1.0419161676646707	0	0	1.015748031496063	1.0062344139650872	0	0	1.0583941605839415	1.131979695431472	0	0	1.0027777777777778	1.0014306151645207	0	0	1.0720338983050848	1.0711462450592886	0	0	1.0111464968152866	1.007125890736342	0	0	1.1037037037037036	1.0662460567823342	0	0	1.0281329923273657	1.065934065934066	0	0	1.0048309178743962	1.0079787234042554	0	0	1.0049019607843137	1.0144927536231885	0	0	1.1031518624641834	1.0	0	0
perlbench-1	1.0080645161290323	1.0040214477211795	1.0026684456304202	1.0076361221779548	1.0016051364365972	1.0	1.0068337129840548	1.0041802136553646	1.0151187904967602	1.0071138211382114	1.0254596888260255	1.003118503118503	1.0175438596491229	1.0223463687150838	1.0151706700379266	1.0046403712296983	1.006060606060606	1.0	1.0	1.0	1.0859106529209621	1.024556616643929	1.0119182746878548	1.0037313432835822	1.0283687943262412	1.0093023255813953	1.012	1.0049778761061947	1.0	1.003030303030303	1.0	1.0030165912518854	1.0	1.005449591280654	1.0040983606557377	1.0061266167460858	1.0	1.0	1.0	1.0	1.0047961630695443	1.0	1.0029308323563892	1.0057724024189114	1.0	1.0012706480304956	1.0050761421319796	1.0003167564143174	1.0	1.0128865979381443	1.0326633165829147	1.0154577883472058	1.0	1.008	1.0199203187250996	1.009680542110358	1.0	1.0066225165562914	1.0	1.0	1.0	1.00109409190372	1.0	1.002463728442376	1.0	1.0021367521367521	1.0128205128205128	1.0063593004769475	1.0030120481927711	1.0097305389221556	1.0371944739638683	1.014306784660767	1.0078740157480315	1.0124688279301746	1.0029779630732578	1.0	1.0145985401459854	1.027072758037225	1.040133779264214	1.0216973358967316	1.011111111111111	1.0	1.0102951269732328	1.0	1.021186440677966	1.0098814229249011	1.0171526586620927	1.0066322770817981	1.0031847133757963	1.0031670625494853	1.0023649980291682	1.0025585514662467	1.037037037037037	1.0	1.044414535666218	1.0165714285714287	1.0	1.0204081632653061	1.0052083333333333	1.0190355329949239	1.0	1.0013297872340425	1.0049358341559724	1.002	1.0024509803921569	1.0060386473429952	1.0160309563294638	1.0	1.0429799426934097	1.0	1.0043572984749456	1.4775295663600525
perlbench-2	1.0026881720430108	1.0080428954423593	1.0020013342228151	1.0096281540504648	1.0032102728731942	1.0023809523809524	1.0182232346241458	1.0	1.019438444924406	1.0091463414634145	1.00990099009901	1.0064449064449064	1.023391812865497	1.041899441340782	1.0265486725663717	1.013921113689095	1.003030303030303	1.0072886297376094	1.006825938566553	1.0081851538244426	1.1580756013745706	1.058663028649386	1.0	1.0	1.0141843971631206	1.0186046511627906	1.0125714285714287	1.007466814159292	1.0121951219512195	1.006060606060606	1.0014880952380953	1.0030165912518854	1.0	1.002724795640327	1.0068306010928962	1.0	1.0	1.0	1.0	1.0	1.0	1.0095238095238095	1.003516998827667	1.0043980208905992	1.00253807106599	1.0025412960609912	1.0044416243654823	1.002534051314539	1.0103092783505154	1.0515463917525774	1.0452261306532664	1.0178359096313911	1.007936507936508	1.012	1.0179282868525896	1.0290416263310744	1.0	1.0066225165562914	1.0	1.0	1.0	1.00109409190372	1.0	1.004106214070627	1.0042735042735043	1.014957264957265	1.0042735042735043	1.003974562798092	1.0015060240963856	1.0202095808383234	1.079348211122919	1.0	1.005249343832021	1.0012468827930174	1.0035735556879095	1.0081320258311408	1.0072992700729928	1.0253807106598984	1.0608695652173914	1.0153803900027465	1.0055555555555555	1.0028612303290414	1.0	1.0	1.0296610169491525	1.0197628458498025	1.0188679245283019	1.0066322770817981	1.0095541401273886	1.004750593824228	1.007094994087505	1.0059043495374926	1.0666666666666667	1.0378548895899053	1.0686406460296096	1.032	1.0	1.0231990231990231	1.05625	1.0482233502538072	1.003220611916264	1.0053191489361701	1.0069101678183614	1.0	1.017156862745098	1.0	1.023217247097844	1.002120890774125	1.0171919770773639	1.0	1.0163398692810457	1.480946123521682
perlbench-4	1.0080645161290323	1.0093833780160857	1.0053368912608405	0	1.0080256821829856	1.0119047619047619	1.025816249050873	0	1.0259179265658747	1.0121951219512195	1.0094295143800094	0	1.0467836257309941	1.0670391061452513	1.0657395701643488	0	1.0	1.0072886297376094	1.0109215017064845	0	1.2096219931271477	1.0654843110504775	1.0005675368898979	0	1.0212765957446808	1.0093023255813953	1.0177142857142858	0	1.0182926829268293	1.006060606060606	1.0	0	1.0	1.0	1.0040983606557377	0	1.0033632286995515	1.0016816143497758	1.0	0	1.0	1.0	1.010550996483001	0	1.00253807106599	1.0076238881829733	1.0019035532994924	0	1.056701030927835	1.0721649484536082	1.079145728643216	0	1.0158730158730158	1.028	1.0199203187250996	0	1.0	1.0066225165562914	1.0032894736842106	0	1.0	1.0021881838074398	1.0027292576419213	0	1.0085470085470085	1.0042735042735043	1.0053418803418803	0	1.0256024096385543	1.0374251497005988	1.1168969181721573	0	1.0078740157480315	1.0	1.0172721858248959	0	1.0364963503649636	1.0558375634517767	1.0408026755852844	0	1.0166666666666666	1.0100143061516451	1.001372683596431	0	1.0635593220338984	1.051383399209486	1.0248713550600344	0	1.0127388535031847	1.009501187648456	1.0051241623965312	0	1.0888888888888888	1.053627760252366	1.044414535666218	0	1.026086956521739	1.045177045177045	1.0238095238095237	0	1.003220611916264	1.0053191489361701	1.0078973346495557	0	1.0024509803921569	1.0096618357487923	1.0270867882808181	0	1.0716332378223496	1.025516403402187	1.0125272331154684	0
perlbench-8	1.0080645161290323	1.0053619302949062	0	0	1.014446227929374	1.0214285714285714	0	0	1.0475161987041037	1.0274390243902438	0	0	1.0818713450292399	1.0977653631284916	0	0	1.0212121212121212	1.0189504373177842	0	0	1.2233676975945018	1.125511596180082	0	0	1.0260047281323876	1.0174418604651163	0	0	1.0182926829268293	1.0121212121212122	0	0	1.0054347826086956	1.0	0	0	1.0033632286995515	1.0033632286995515	0	0	1.0047961630695443	1.005952380952381	0	0	1.0050761421319796	1.0076238881829733	0	0	1.092783505154639	1.0902061855670102	0	0	1.0238095238095237	1.036	0	0	1.0	1.0033112582781456	0	0	1.0	1.0021881838074398	0	0	1.0042735042735043	1.0085470085470085	0	0	1.0873493975903614	1.095808383233533	0	0	1.020997375328084	1.0	0	0	1.0875912408759123	1.128595600676819	0	0	1.011111111111111	1.0	0	0	1.1016949152542372	1.0909090909090908	0	0	1.0222929936305734	1.0142517814726841	0	0	1.1185185185185185	1.1009463722397477	0	0	1.043478260869565	1.0637362637362637	0	0	1.0112721417069244	1.009308510638298	0	0	1.0245098039215685	1.0132850241545894	0	0	1.0601719197707737	1.0	0	0
bzip2-1	1.0026881720430108	1.002680965147453	1.0026684456304202	1.0076361221779548	1.0	1.0	1.0045558086560364	1.0085152500387058	1.0129589632829374	1.0071138211382114	1.0089580386610089	1.0085239085239086	1.0175438596491229	1.0167597765363128	1.0252844500632112	1.0046403712296983	1.0	1.0058309037900874	1.0129692832764505	1.0	1.1065292096219932	1.0654843110504775	1.0	1.0054726368159204	1.0094562647754137	1.0046511627906978	1.014857142857143	1.0030420353982301	1.0	1.003030303030303	1.0	1.009049773755656	1.0	1.0	1.0068306010928962	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0005861664712778	1.0043980208905992	1.0	1.0	1.0006345177664975	1.0012670256572695	1.0	1.0077319587628866	1.021356783919598	1.0101070154577882	1.0	1.0	1.0059760956175299	1.009680542110358	1.0	1.0	1.0	1.0024732069249793	1.0	1.0021881838074398	1.0	1.003011223651793	1.0064102564102564	1.0064102564102564	1.0	1.0015898251192368	1.0015060240963856	1.0029940119760479	1.0361317747077576	1.011504424778761	1.0078740157480315	1.0	1.0125074449076832	1.0	1.0145985401459854	1.0676818950930627	1.0414715719063545	1.0057676462510299	1.0166666666666666	1.0028612303290414	1.0068634179821552	1.0	1.0084745762711864	1.0098814229249011	1.016295025728988	1.003316138540899	1.0047770700636942	1.002375296912114	1.0007883326763893	1.0027553631174966	1.0296296296296297	1.0567823343848581	1.0309555854643337	1.0142857142857142	1.0	1.0604395604395604	1.017361111111111	1.0431472081218274	1.0048309178743962	1.002659574468085	1.005923000987167	1.0	1.0024509803921569	1.0193236714975846	1.0243228302929794	1.0083068221986569	1.0487106017191976	1.008505467800729	1.0049019607843137	1.4749014454664915
bzip2-2	1.0053763440860215	1.0067024128686326	1.0006671114076051	1.0066401062416999	1.0032102728731942	1.0055555555555555	1.022399392558846	1.0247716364762347	1.0107991360691144	1.011178861788618	1.015087223008015	1.0133056133056133	1.023391812865497	1.0642458100558658	1.0164348925410873	1.0104408352668213	1.009090909090909	1.010204081632653	1.01160409556314	1.0087496471916455	1.1237113402061856	1.0613915416098227	1.0	1.0	1.0047281323877069	1.0232558139534884	1.0114285714285713	1.0063606194690264	1.0060975609756098	1.003030303030303	1.0	1.0030165912518854	1.0	1.005449591280654	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0011904761904762	1.0087924970691677	1.0131940626717977	1.00253807106599	1.0012706480304956	1.0	1.0022172949002217	1.0051546391752577	1.0231958762886597	1.0301507537688441	1.0136741973840666	1.0	1.008	1.0099601593625498	1.0183930300096806	1.0	1.0066225165562914	1.0	1.0049464138499589	1.0	1.0021881838074398	1.0	1.0021899808376677	1.0064102564102564	1.0032051282051282	1.0064102564102564	1.007154213036566	1.0015060240963856	1.0127245508982037	1.1009564293304994	1.00929203539823	1.0078740157480315	1.0	1.0160810005955927	1.0176991150442478	1.0255474452554745	1.0541455160744502	1.0749163879598662	1.0280142817907167	1.0166666666666666	1.0	1.0020590253946466	1.0	1.021186440677966	1.0256916996047432	1.0240137221269296	1.0125276344878409	1.0063694267515924	1.004750593824228	1.005518328734726	1.0062979728399921	1.0592592592592593	1.0378548895899053	1.0484522207267832	1.0194285714285714	1.0062111801242235	1.0256410256410255	1.015625	1.0939086294416243	1.0	1.0013297872340425	1.0	1.0	1.0024509803921569	1.0084541062801933	1.0530679933665008	1.0114881583598445	1.0544412607449856	1.0	1.014161220043573	1.4943495400788436
bzip2-4	1.0053763440860215	1.0040214477211795	1.0086724482988658	0	1.0096308186195826	1.0126984126984127	1.0588458618071375	0	1.0302375809935205	1.0152439024390243	1.016973125884017	0	1.0467836257309941	1.053072625698324	1.0353982300884956	0	1.009090909090909	1.0145772594752187	1.021160409556314	0	1.1958762886597938	1.13506139154161	1.014188422247446	0	1.016548463356974	1.0104651162790699	1.0194285714285714	0	1.0121951219512195	1.003030303030303	1.0	0	1.0	1.002724795640327	1.0013661202185793	0	1.0033632286995515	1.0005605381165918	1.0008393956351427	0	1.0047961630695443	1.0023809523809524	1.010550996483001	0	1.0050761421319796	1.0063532401524777	1.0031725888324874	0	1.0309278350515463	1.041237113402062	1.0464824120603016	0	1.0	1.016	1.0358565737051793	0	1.0	1.0	1.0	0	1.0	1.0054704595185995	1.0005458515283843	0	1.0064102564102564	1.0064102564102564	1.001602564102564	0	1.0240963855421688	1.0658682634730539	1.1239815798795607	0	1.020997375328084	1.0	1.0131030375223347	0	1.0437956204379562	1.1269035532994924	1.0548494983277592	0	1.0083333333333333	1.0	1.0	0	1.0423728813559323	1.0533596837944663	1.0300171526586621	0	1.0095541401273886	1.007125890736342	1.0035474970437526	0	1.1185185185185185	1.088328075709779	1.0376850605652759	0	1.031055900621118	1.0586080586080584	1.025	0	1.0144927536231885	1.0013297872340425	1.0069101678183614	0	1.0073529411764706	1.0120772946859904	1.0635710337202875	0	1.0859598853868195	1.0	1.0217864923747277	0
bzip2-8	1.010752688172043	1.0107238605898123	0	0	1.028892455858748	1.0555555555555556	0	0	1.0367170626349893	1.0294715447154472	0	0	1.105263157894737	1.0921787709497206	0	0	1.0242424242424242	1.033527696793003	0	0	1.3436426116838487	1.1909959072305594	0	0	1.0236406619385343	1.0162790697674418	0	0	1.0182926829268293	1.0121212121212122	0	0	1.0	1.0	0	0	1.0044843049327354	1.0033632286995515	0	0	1.0047961630695443	1.0071428571428571	0	0	1.0050761421319796	1.008894536213469	0	0	1.0721649484536082	1.0824742268041236	0	0	1.0238095238095237	1.052	0	0	1.006578947368421	1.0132450331125828	0	0	1.0	1.0054704595185995	0	0	1.0192307692307692	1.016025641025641	0	0	1.0963855421686748	1.1497005988023952	0	0	1.031496062992126	1.0037406483790523	0	0	1.1897810218978102	1.236886632825719	0	0	1.0083333333333333	1.0028612303290414	0	0	1.1016949152542372	1.108695652173913	0	0	1.0222929936305734	1.0190023752969122	0	0	1.2222222222222223	1.1545741324921135	0	0	1.0931677018633539	1.1020408163265305	0	0	1.0096618357487923	1.0079787234042554	0	0	1.017156862745098	1.0326086956521738	0	0	1.1060171919770774	1.0109356014580801	0	0
hmmer-1	1.0080645161290323	1.0040214477211795	1.0046697798532356	1.00398406374502	1.0032102728731942	1.0	1.0212604403948367	1.0241523455643289	1.0151187904967602	1.0193089430894309	1.0141442715700142	1.0093555093555093	1.023391812865497	1.0139664804469273	1.0075853350189634	1.0052204176334107	1.0	1.0029154518950438	1.004778156996587	1.0087496471916455	1.0652920962199313	1.0231923601637107	1.0	1.0	1.011820330969267	1.0127906976744185	1.0125714285714287	1.0019358407079646	1.0	1.006060606060606	1.0	1.0037707390648567	1.0	1.0	1.0040983606557377	1.0	1.0	1.0	1.0	1.0	1.0	1.0023809523809524	1.004103165298945	1.0032985156679495	1.0	1.0	1.001269035532995	1.0012670256572695	1.0	1.0	1.0251256281407035	1.0071343638525565	1.0	1.004	1.0099601593625498	1.0135527589545015	1.0	1.0066225165562914	1.0	1.0065952184666116	1.0	1.0021881838074398	1.0005458515283843	1.0021899808376677	1.0064102564102564	1.0064102564102564	1.0064102564102564	1.005564387917329	1.0	1.0037425149700598	1.0456960680127525	1.0091445427728614	1.0026246719160106	1.0	1.0321620011911852	1.0028701267639322	1.0145985401459854	1.027072758037225	1.0347826086956522	1.0134578412524031	1.0083333333333333	1.0028612303290414	1.0075497597803706	1.0	1.0084745762711864	1.0158102766798418	1.0171526586620927	1.0088430361090641	1.0015923566878981	1.0	1.0007883326763893	1.0037394213737454	1.0296296296296297	1.0094637223974763	1.047106325706595	1.0034285714285713	1.0062111801242235	1.0197802197802197	1.0234375	1.0456852791878173	1.0096618357487923	1.002659574468085	1.0029615004935835	1.0	1.0024509803921569	1.0084541062801933	1.0082918739635158	1.011134676564157	1.0429799426934097	1.0	1.0185185185185186	1.4972404730617608
hmmer-2	1.0026881720430108	1.0040214477211795	1.0020013342228151	1.00531208499336	1.0048154093097914	1.0063492063492063	1.0292331055429005	1.033441709242917	1.0215982721382288	1.0132113821138211	1.0183875530410185	1.0214137214137213	1.023391812865497	1.053072625698324	1.034134007585335	1.0208816705336428	1.0151515151515151	1.0116618075801749	1.0102389078498293	1.026531188258538	1.1821305841924399	1.1132332878581173	1.0056753688989784	1.0166666666666666	1.0094562647754137	1.0197674418604652	1.0165714285714287	1.0107853982300885	1.0060975609756098	1.009090909090909	1.0029761904761905	1.004524886877828	1.0	1.008174386920981	1.005464480874317	1.0013614703880191	1.001121076233184	1.0	1.0	1.0	1.0	1.005952380952381	1.0058616647127785	1.019516217702034	1.0	1.0	1.0	1.0012670256572695	1.0	1.0231958762886597	1.028894472361809	1.0136741973840666	1.0	1.004	1.0199203187250996	1.0232333010648595	1.0	1.0066225165562914	1.0	1.0024732069249793	1.002183406113537	1.0021881838074398	1.0	1.0019162332329592	1.0064102564102564	1.0	1.001602564102564	1.0119236883942766	1.0045180722891567	1.0172155688622755	1.0874955720864328	1.0079646017699115	1.0078740157480315	1.0	1.007147111375819	1.0174599378139202	1.0145985401459854	1.0372250423011844	1.054180602006689	1.025817083218896	1.0	1.0042918454935623	1.0006863417982155	1.0	1.0254237288135593	1.0316205533596838	1.0308747855917668	1.0162122328666174	1.0063694267515924	1.0031670625494853	1.0023649980291682	1.0051171029324937	1.0444444444444445	1.0441640378548895	1.0524899057873487	1.026857142857143	1.0062111801242235	1.0266875981161694	1.0260416666666667	1.0642978003384094	1.0048309178743962	1.0	1.001974333662389	1.0	1.0024509803921569	1.0036231884057971	1.0436705362078496	1.0033580770590314	1.0659025787965617	1.0	1.0185185185185186	1.5038107752956635
hmmer-4	1.0080645161290323	1.0067024128686326	1.0060040026684456	0	1.0080256821829856	1.019047619047619	1.0588458618071375	0	1.0302375809935205	1.016260162601626	1.0268741159830268	0	1.064327485380117	1.0642458100558658	1.0379266750948166	0	1.0303030303030303	1.0233236151603498	1.0348122866894198	0	1.274914089347079	1.1473396998635743	1.0244040862656072	0	1.011820330969267	1.0116279069767442	1.024	0	1.0121951219512195	1.006060606060606	1.0029761904761905	0	1.0	1.005449591280654	1.0040983606557377	0	1.0022421524663676	1.001121076233184	1.0	0	1.0	1.0023809523809524	1.0140679953106682	0	1.0	1.0038119440914866	1.0019035532994924	0	1.0206185567010309	1.041237113402062	1.0515075376884422	0	1.007936507936508	1.02	1.0378486055776892	0	1.0	1.0132450331125828	1.0	0	1.0	1.0021881838074398	1.0	0	1.0	1.0064102564102564	1.0048076923076923	0	1.0120481927710843	1.0583832335329342	1.1176053843428977	0	1.015748031496063	1.0024937655860349	1.0208457415128052	0	1.051094890510949	1.093062605752961	1.0354515050167223	0	1.0083333333333333	1.0	1.0034317089910776	0	1.0508474576271187	1.0691699604743083	1.048885077186964	0	1.0095541401273886	1.004750593824228	1.005518328734726	0	1.125925925925926	1.1041009463722398	1.0578734858681023	0	1.0372670807453417	1.0612244897959182	1.04375	0	1.003220611916264	1.0039893617021276	1.0069101678183614	0	1.0049019607843137	1.0132850241545894	1.0657822001105584	0	1.0916905444126075	1.0024301336573511	1.0468409586056644	0
hmmer-8	1.010752688172043	1.0160857908847185	0	0	1.0353130016051364	1.076984126984127	0	0	1.0496760259179265	1.048780487804878	0	0	1.1228070175438596	1.1256983240223464	0	0	1.0484848484848486	1.0495626822157433	0	0	1.4261168384879725	1.2169167803547067	0	0	1.0260047281323876	1.0232558139534884	0	0	1.024390243902439	1.018181818181818	0	0	1.0	1.005449591280654	0	0	1.0044843049327354	1.0044843049327354	0	0	1.0071942446043165	1.0142857142857142	0	0	1.0050761421319796	1.0101651842439645	0	0	1.0876288659793814	1.0850515463917525	0	0	1.0476190476190477	1.052	0	0	1.0	1.0	0	0	1.002183406113537	1.0043763676148796	0	0	1.0192307692307692	1.0192307692307692	0	0	1.1009036144578312	1.1631736526946108	0	0	1.0288713910761156	1.0236907730673317	0	0	1.145985401459854	1.1658206429780034	0	0	1.0166666666666666	1.005722460658083	0	0	1.1271186440677967	1.1422924901185771	0	0	1.0207006369426752	1.0174188440221694	0	0	1.2296296296296296	1.1798107255520505	0	0	1.1180124223602483	1.152276295133438	0	0	1.0096618357487923	1.009308510638298	0	0	1.0245098039215685	1.068840579710145	0	0	1.1375358166189111	1.025516403402187	0	0
